name,asymmetry,diameter,red,green,blue,contrast,correlation,energy,homogeneity
ISIC_0026379,1,4.14,56.438,24.076,21.1337,275.427,0.9482,0.6872,0.7659
ISIC_0026380,0,3.5,29.3412,13.45,11.6867,209.9928,0.9477,0.8525,0.8868
ISIC_0026381,0,1.46,7.6745,3.5512,3.3201,117.6769,0.9033,0.96,0.9642
ISIC_0026382,0,7.4,57.9581,48.1616,51.4748,718.1856,0.9261,0.6307,0.7741
ISIC_0026383,0,2.52,27.5072,14.3211,10.5692,235.6532,0.9478,0.869,0.9004
ISIC_0026384,0,2.72,17.4382,11.0737,8.5421,179.1419,0.9348,0.8817,0.9068
ISIC_0026385,0,2.6,25.9398,11.1355,13.3688,173.2042,0.9423,0.8459,0.8762
ISIC_0026386,0,3.34,35.5151,13.0321,11.5612,217.6291,0.9312,0.7867,0.8202
ISIC_0026387,0,4.6,42.4113,17.2683,23.7787,244.4195,0.9484,0.772,0.8413
ISIC_0026388,0,4.62,7.381,4.756,5.4042,178.0636,0.8393,0.9379,0.9409
ISIC_0026389,1,4.76,26.5286,19.9871,20.3466,290.7131,0.9396,0.8248,0.8806
ISIC_0026390,0,1.98,13.8306,5.6546,5.0204,108.0058,0.9379,0.9257,0.9409
ISIC_0026391,1,1.7,7.034,3.7516,2.979,102.2716,0.8842,0.9472,0.955
ISIC_0026392,0,2.42,19.9868,7.399,8.1917,123.196,0.9301,0.8609,0.886
ISIC_0026393,0,1.2,4.7674,1.1336,2.4987,40.0669,0.8985,0.9693,0.9762
ISIC_0026394,0,2.08,19.2275,9.3667,8.6881,157.8029,0.9458,0.9005,0.9231
ISIC_0026395,1,4.58,12.2727,10.3031,10.5138,277.3987,0.898,0.9103,0.9303
ISIC_0026396,1,3.58,26.1393,6.8543,6.5248,117.0183,0.9062,0.7691,0.8241
ISIC_0026397,0,3.0,26.2496,10.6771,10.1118,233.5876,0.9225,0.8545,0.8852
ISIC_0026398,1,2.76,17.67,11.424,10.5304,154.3852,0.9499,0.8907,0.9139
ISIC_0026399,0,2.96,31.0838,13.971,15.9414,210.8722,0.9373,0.8062,0.86
ISIC_0026400,0,4.7,19.1474,14.236,10.5792,282.6276,0.9141,0.8666,0.8922
ISIC_0026401,1,3.04,22.2525,11.3848,6.1834,172.6637,0.9141,0.8155,0.846
ISIC_0026402,1,1.82,3.6204,2.3398,2.3191,53.4482,0.8561,0.9458,0.9546
ISIC_0026403,0,5.58,94.8912,59.1628,48.1152,372.6651,0.9416,0.3621,0.4857
ISIC_0026404,0,0.52,39.096,30.7205,30.7268,937.8057,0.8894,0.7755,0.8474
ISIC_0026405,1,2.5,21.4323,7.608,7.4817,122.0977,0.9405,0.8733,0.901
ISIC_0026406,1,2.94,26.4736,20.0067,19.4329,254.8932,0.944,0.8158,0.869
ISIC_0026407,1,3.7,42.4314,15.2026,15.2132,174.6382,0.942,0.716,0.7792
ISIC_0026408,1,2.24,20.8701,9.7152,7.9941,170.3794,0.9402,0.8884,0.9089
ISIC_0026409,0,3.12,21.45,15.4981,13.9302,320.5496,0.9127,0.8519,0.8863
ISIC_0026410,0,2.88,27.0889,11.9409,10.3294,215.4306,0.9351,0.8528,0.8877
ISIC_0026411,1,3.0,23.5444,15.4993,12.3567,317.6243,0.9271,0.8671,0.8898
ISIC_0026412,0,4.34,67.1467,26.9391,32.2087,302.3478,0.9477,0.6332,0.7335
ISIC_0026413,0,1.46,6.8951,2.0641,2.3116,46.3115,0.9061,0.9463,0.9599
ISIC_0026414,0,4.82,23.3803,16.6013,17.3588,375.8313,0.9178,0.8582,0.8872
ISIC_0026415,0,2.58,24.6634,8.1345,8.5904,130.2047,0.94,0.8526,0.8864
ISIC_0026416,0,2.94,34.7324,19.1146,16.5997,210.7845,0.9548,0.7986,0.8694
ISIC_0026417,0,2.06,14.2156,7.9834,9.7199,164.2191,0.9281,0.9118,0.9313
ISIC_0026418,0,4.38,63.9825,22.6751,22.3624,226.0603,0.9524,0.6403,0.7351
ISIC_0026419,0,2.8,11.325,10.9559,13.12,119.6367,0.9242,0.8451,0.8816
ISIC_0026420,1,3.5,41.8714,23.0739,27.275,338.5671,0.9351,0.7301,0.7659
ISIC_0026421,0,2.68,12.4312,7.6324,7.5175,75.9911,0.9339,0.8648,0.8886
ISIC_0026422,0,2.38,12.4239,6.4688,6.4893,142.2221,0.9183,0.9214,0.9384
ISIC_0026423,1,6.08,176.6115,143.3534,139.2945,445.5924,0.8623,0.0373,0.322
ISIC_0026424,0,2.04,12.0425,5.4584,4.8525,95.5826,0.9182,0.9064,0.9204
ISIC_0026425,1,4.06,30.7836,9.9259,10.8448,113.5534,0.9486,0.787,0.8461
ISIC_0026426,0,3.88,26.3567,10.6995,11.8938,146.6532,0.9409,0.8152,0.8634
ISIC_0026427,0,0.06,15.8002,9.9551,8.5718,197.5791,0.921,0.8915,0.9103
ISIC_0026428,0,3.4,26.8563,7.8748,8.768,145.9011,0.9092,0.7885,0.8297
ISIC_0026429,1,0.26,45.6403,27.9364,29.721,673.9795,0.9121,0.7569,0.8188
ISIC_0026430,2,0.04,34.0946,19.7596,19.0991,222.0606,0.9356,0.7327,0.7911
ISIC_0026431,0,2.84,25.5722,8.4557,9.5338,135.6676,0.9264,0.8142,0.8539
ISIC_0026432,0,0.84,2.4885,0.9031,0.7781,40.2145,0.8348,0.982,0.9835
ISIC_0026433,0,2.52,18.8343,12.15,14.5725,212.4478,0.9342,0.8747,0.8912
ISIC_0026434,0,4.64,53.0892,22.5774,21.7027,239.7394,0.951,0.6924,0.771
ISIC_0026435,0,2.08,12.4807,4.184,3.8512,106.3387,0.9125,0.9251,0.9354
ISIC_0026436,0,2.36,15.0644,5.3144,5.2713,115.0307,0.9142,0.899,0.9203
ISIC_0026437,0,3.52,29.6272,18.3354,18.9524,496.8949,0.8995,0.8235,0.8577
ISIC_0026438,1,3.74,33.9503,18.2591,15.7124,241.5308,0.927,0.7253,0.7788
ISIC_0026439,0,5.38,116.5643,81.8398,104.1966,523.848,0.9543,0.3693,0.4839
ISIC_0026440,1,1.34,3.8111,2.6263,2.5174,98.609,0.8609,0.9723,0.9752
ISIC_0026441,0,5.4,75.4265,45.175,46.5524,525.0585,0.9394,0.5758,0.6933
ISIC_0026442,0,2.38,20.9977,13.4774,14.943,252.18,0.938,0.8812,0.9036
ISIC_0026443,0,2.76,23.9318,18.9611,17.7902,385.4966,0.9315,0.8625,0.8929
ISIC_0026444,0,2.34,9.2769,6.2411,6.1967,127.1301,0.9012,0.919,0.9337
ISIC_0026445,0,2.06,10.1828,4.0814,3.9791,96.6677,0.8964,0.9209,0.9341
ISIC_0026446,0,3.26,30.897,11.8884,12.3225,189.7357,0.9347,0.8098,0.8551
ISIC_0026447,0,1.7,8.8968,3.9428,3.8709,111.693,0.8919,0.9394,0.9477
ISIC_0026448,0,1.94,10.4531,3.3901,3.0999,86.6655,0.8899,0.918,0.9339
ISIC_0026449,0,2.28,7.1883,4.5661,3.9237,96.3823,0.9092,0.9439,0.9518
ISIC_0026450,0,0.12,61.7011,20.5395,22.3229,279.3236,0.9392,0.6534,0.7395
ISIC_0026451,0,6.2,93.0055,71.7264,69.7581,684.1908,0.9458,0.4917,0.6613
ISIC_0026452,1,1.2,2.6493,0.9581,0.7102,35.8455,0.8101,0.9728,0.9757
ISIC_0026453,0,0.06,17.829,10.4631,9.7542,148.6638,0.9388,0.8703,0.8878
ISIC_0026454,1,5.54,27.0572,13.4491,12.758,186.1667,0.9339,0.8073,0.8453
ISIC_0026455,1,5.06,40.2642,24.5222,23.9163,378.1683,0.9283,0.7373,0.7795
ISIC_0026456,0,4.9,44.8484,27.7271,36.4476,845.8879,0.9012,0.7701,0.8148
ISIC_0026457,0,5.44,54.391,40.4327,39.5507,414.4686,0.9434,0.6283,0.7068
ISIC_0026458,0,4.14,41.1539,23.9012,16.4125,266.9445,0.9348,0.6939,0.7467
ISIC_0026459,0,1.98,11.102,4.3182,4.6199,103.9407,0.9021,0.9199,0.9324
ISIC_0026460,0,3.3,49.4826,28.1849,25.9976,465.1784,0.947,0.7773,0.8409
ISIC_0026461,0,2.62,23.2784,9.6885,8.6021,182.0242,0.9314,0.8678,0.8961
ISIC_0026462,0,4.54,51.7669,24.9514,20.6728,412.7245,0.9354,0.7372,0.8089
ISIC_0026463,0,1.82,7.1486,2.0992,2.407,48.8567,0.8813,0.9261,0.9413
ISIC_0026464,0,1.46,7.717,4.0731,3.8644,137.9338,0.9097,0.9633,0.968
ISIC_0026465,0,0.0,25.3199,13.0987,10.8274,308.1756,0.9372,0.8926,0.9164
ISIC_0026466,0,7.4,50.7074,33.6722,34.6965,801.4218,0.9025,0.7129,0.7928
ISIC_0026467,0,1.64,10.0615,3.3071,5.4447,106.327,0.92,0.9516,0.9595
ISIC_0026468,0,5.14,48.1301,35.3149,36.2146,600.8221,0.9377,0.7438,0.8272
ISIC_0026469,0,5.48,74.8664,30.1183,28.5861,376.5917,0.9387,0.5989,0.683
ISIC_0026470,0,2.5,17.8478,6.6212,7.2393,106.5623,0.9203,0.8491,0.878
ISIC_0026471,0,4.32,44.4583,26.0648,28.0903,408.4323,0.9347,0.7401,0.8069
ISIC_0026472,0,3.12,21.8651,8.1809,8.784,183.965,0.9042,0.8445,0.8677
ISIC_0026473,1,4.32,61.8039,43.8461,48.6014,618.2427,0.9463,0.6843,0.7567
ISIC_0026474,0,2.42,19.8708,7.1107,7.2208,118.7559,0.9282,0.8632,0.8933
ISIC_0026475,0,2.28,17.7134,11.0844,8.2149,237.2811,0.926,0.8973,0.9149
ISIC_0026476,1,1.24,5.1189,2.2568,1.659,92.9904,0.8672,0.9705,0.9738
ISIC_0026477,0,1.48,5.3777,3.0434,2.7626,84.5531,0.8693,0.95,0.9564
ISIC_0026478,0,2.38,16.6776,8.9902,10.3193,194.352,0.9183,0.8918,0.9104
ISIC_0026479,0,2.8,24.1753,9.8827,8.9396,213.3488,0.919,0.8582,0.8825
ISIC_0026480,0,4.74,49.7189,24.8955,30.4396,259.5855,0.9376,0.6327,0.7084
ISIC_0026481,1,4.42,1.6407,1.3211,2.0757,53.5814,0.6117,0.9338,0.942
ISIC_0026482,0,3.4,32.7479,12.3166,11.351,179.2953,0.9432,0.8072,0.859
ISIC_0026483,0,2.3,22.6875,9.5791,9.1867,187.8169,0.9356,0.8805,0.9055
ISIC_0026484,0,1.78,13.6999,6.9299,6.713,161.2368,0.9298,0.9299,0.9423
ISIC_0026485,0,2.94,35.1332,16.3297,14.8411,238.9819,0.9501,0.8256,0.8762
ISIC_0026486,0,1.96,9.0894,2.8808,2.6828,55.6712,0.9166,0.9287,0.9426
ISIC_0026487,1,3.38,19.8854,11.1726,10.3348,154.9821,0.9322,0.8397,0.8676
ISIC_0026488,0,5.2,28.7917,24.0119,28.767,277.8292,0.9489,0.7913,0.8487
ISIC_0026489,1,5.9,51.9071,40.4389,51.5118,315.5021,0.9574,0.631,0.726
ISIC_0026490,1,1.96,14.5989,3.202,7.4323,83.078,0.9237,0.9085,0.9313
ISIC_0026491,0,3.24,20.278,11.483,11.2583,281.1838,0.9015,0.8642,0.8844
ISIC_0026492,1,4.96,38.9813,25.5732,24.8458,498.7599,0.9193,0.7598,0.7984
ISIC_0026493,0,3.18,18.2521,12.5845,13.1326,224.5292,0.9216,0.863,0.8859
ISIC_0026494,1,6.08,203.754,188.4254,200.0475,506.8698,0.8252,0.0924,0.4624
ISIC_0026495,0,1.92,11.9648,4.0135,4.262,101.481,0.9147,0.927,0.9377
ISIC_0026496,0,4.76,44.0775,33.5659,36.1394,485.4061,0.9358,0.7157,0.7766
ISIC_0026497,0,1.46,5.8416,2.7549,1.5317,49.8644,0.8991,0.9469,0.9567
ISIC_0026498,1,1.68,5.741,3.2958,2.7269,76.1401,0.8885,0.9484,0.9554
ISIC_0026499,0,2.16,13.9644,5.4568,5.808,127.6277,0.8998,0.8964,0.908
ISIC_0026500,0,4.96,54.9697,31.5131,25.3953,358.7782,0.9239,0.5887,0.6582
ISIC_0026501,0,1.12,2.7881,2.2139,2.4118,48.8257,0.8846,0.9699,0.9737
ISIC_0026502,0,1.66,4.3424,2.2402,1.7705,42.639,0.8769,0.9485,0.9557
ISIC_0026503,0,4.04,38.0914,12.694,12.1142,216.601,0.9327,0.7818,0.8275
ISIC_0026504,1,4.84,78.7009,36.6212,35.4832,361.1274,0.9482,0.5736,0.679
ISIC_0026505,0,3.44,32.8625,12.1664,10.9643,165.3973,0.9437,0.799,0.8414
ISIC_0026506,0,2.36,12.9391,4.6654,6.0617,91.0729,0.8984,0.8747,0.9062
ISIC_0026507,0,3.96,57.7975,23.3033,23.7844,341.1362,0.9374,0.6883,0.7657
ISIC_0026508,0,2.8,27.9119,10.4833,12.7536,185.2056,0.929,0.8224,0.8608
ISIC_0026509,0,3.94,44.1552,20.2131,22.46,213.519,0.9427,0.692,0.7555
ISIC_0026510,1,2.64,22.7935,10.6143,8.8708,165.3586,0.9505,0.8878,0.9156
ISIC_0026511,0,3.56,55.6766,28.9066,26.5552,255.9468,0.9586,0.6836,0.7647
ISIC_0026512,0,4.22,38.7245,19.503,14.9934,315.4711,0.9209,0.747,0.794
ISIC_0026513,0,2.62,16.9341,7.357,7.1602,119.7831,0.9198,0.8604,0.8894
ISIC_0026514,0,5.34,52.8736,35.7772,35.582,678.7502,0.907,0.6624,0.7281
ISIC_0026515,0,3.16,32.9114,13.4582,17.8653,216.8419,0.9416,0.8158,0.8608
ISIC_0026516,1,4.84,23.2096,18.5013,17.9838,332.1142,0.9368,0.8632,0.9166
ISIC_0026517,0,3.46,27.8219,7.5697,7.4299,118.8241,0.9265,0.7963,0.8413
ISIC_0026518,1,3.08,27.1738,13.3919,12.6845,168.7389,0.9497,0.8346,0.8632
ISIC_0026519,0,1.22,1.0921,0.7949,0.9616,32.4598,0.7861,0.9869,0.988
ISIC_0026520,0,4.9,61.8219,17.305,21.1684,183.6357,0.9305,0.5505,0.6777
ISIC_0026521,0,3.98,35.1798,11.2946,10.6071,136.8856,0.946,0.7777,0.8338
ISIC_0026522,0,4.72,40.4168,27.215,31.291,367.5087,0.9343,0.7189,0.7766
ISIC_0026523,2,5.3,102.1045,88.6576,100.6996,588.0914,0.9477,0.3638,0.542
ISIC_0026524,1,7.4,49.0623,38.6607,44.2631,409.5885,0.94,0.6374,0.766
ISIC_0026525,0,5.04,53.5132,34.3627,31.4814,590.3766,0.9371,0.7348,0.7916
ISIC_0026526,0,3.58,18.2178,13.135,13.8892,347.5821,0.8924,0.8685,0.8911
ISIC_0026527,1,4.58,41.6786,17.075,18.848,177.5959,0.9595,0.771,0.8386
ISIC_0026528,0,4.9,84.5923,41.3668,50.1488,517.4869,0.9484,0.6065,0.7412
ISIC_0026529,0,2.48,25.6102,11.1694,9.9974,184.014,0.9407,0.8582,0.8862
ISIC_0026530,0,0.28,26.358,19.1393,17.505,429.2044,0.9148,0.8371,0.8724
ISIC_0026531,0,3.04,16.2331,8.5975,8.9536,228.8317,0.8986,0.8908,0.9074
ISIC_0026532,1,5.36,38.1151,28.5884,32.4474,527.5146,0.9082,0.72,0.7953
ISIC_0026533,0,2.36,16.7254,5.7134,5.2487,112.5915,0.9213,0.8851,0.9031
ISIC_0026534,0,3.22,31.8949,14.0302,12.7682,208.8457,0.9353,0.7974,0.8404
ISIC_0026535,0,2.48,16.7359,4.7177,4.742,87.3387,0.9145,0.87,0.8988
ISIC_0026536,0,2.88,23.6725,9.277,8.2116,132.2201,0.9404,0.8467,0.8838
ISIC_0026537,0,0.16,34.6922,11.9776,12.1675,257.6962,0.9139,0.791,0.834
ISIC_0026538,2,5.34,53.895,40.173,45.7769,411.4142,0.9282,0.5653,0.6755
ISIC_0026539,2,5.46,54.9587,40.7591,44.0952,587.1834,0.9214,0.6235,0.7102
ISIC_0026540,0,2.1,13.4833,6.5224,7.4066,110.4329,0.9319,0.9076,0.9268
ISIC_0026541,0,1.34,4.8074,2.1551,1.6601,41.666,0.8986,0.9565,0.9626
ISIC_0026542,0,4.38,56.7569,23.4995,25.1608,394.7345,0.9211,0.6682,0.7435
ISIC_0026543,0,2.68,24.712,8.409,8.4063,157.4286,0.9262,0.8438,0.8728
ISIC_0026544,0,0.64,0.177,0.1132,0.1393,8.847,0.4136,0.9957,0.9958
ISIC_0026545,0,4.0,35.047,19.8923,22.0183,228.0604,0.9352,0.7195,0.7652
ISIC_0026546,1,3.32,22.9939,10.2413,8.2488,241.6786,0.9016,0.8436,0.8632
ISIC_0026547,1,0.8,55.6232,23.0646,23.6459,379.4974,0.931,0.6975,0.7674
ISIC_0026548,0,3.06,19.3664,6.167,7.2119,115.3227,0.8988,0.8199,0.8603
ISIC_0026549,1,4.72,21.8503,18.5376,17.5928,380.4163,0.9315,0.8743,0.909
ISIC_0026550,0,3.3,44.4901,24.4074,22.3297,249.8547,0.9617,0.7721,0.8288
ISIC_0026551,0,2.68,15.6902,5.3203,3.9181,136.2218,0.8884,0.8704,0.8905
ISIC_0026552,1,2.34,16.5397,9.9935,8.8068,122.7189,0.9446,0.8813,0.9055
ISIC_0026553,1,4.76,11.3944,10.2365,10.2601,305.3563,0.8832,0.9145,0.9358
ISIC_0026554,0,1.82,23.633,16.58,14.2903,677.2228,0.863,0.8647,0.8956
ISIC_0026555,1,3.32,42.8354,19.0496,16.8493,257.4809,0.9461,0.7688,0.8193
ISIC_0026556,0,4.8,58.1747,31.6859,31.358,751.1064,0.9073,0.7002,0.7557
ISIC_0026557,0,0.08,59.3558,25.48,22.7372,383.8088,0.9309,0.6674,0.744
ISIC_0026558,0,2.1,14.2932,8.2793,7.4162,164.0784,0.9227,0.905,0.9194
ISIC_0026559,0,2.36,17.7398,10.9901,9.5704,169.7314,0.9422,0.8906,0.9111
ISIC_0026560,0,1.8,7.0882,3.3467,2.4609,102.5908,0.8704,0.9458,0.9515
ISIC_0026561,0,4.96,28.701,22.9404,19.9168,430.7374,0.9256,0.8203,0.8868
ISIC_0026562,1,1.8,10.9886,4.2039,3.5017,100.7109,0.914,0.9337,0.9438
ISIC_0026563,0,4.32,49.3401,17.9898,18.8789,298.3697,0.934,0.7298,0.7795
ISIC_0026564,0,3.48,28.1751,8.3706,12.4597,114.9825,0.9291,0.7652,0.8122
ISIC_0026565,0,4.36,66.489,34.6411,35.593,393.2431,0.9487,0.6412,0.72
ISIC_0026566,1,2.92,35.9806,19.7769,19.4857,216.1817,0.9584,0.7986,0.8443
ISIC_0026567,0,4.92,38.913,29.4971,31.1312,615.5148,0.9259,0.785,0.8529
ISIC_0026568,0,2.12,16.5982,6.1407,5.6107,142.1745,0.9224,0.908,0.9262
ISIC_0026569,0,2.38,9.2748,6.4354,6.4271,202.176,0.9097,0.9514,0.9646
ISIC_0026570,0,2.8,22.753,10.0244,8.8587,185.3058,0.9377,0.8776,0.9047
ISIC_0026571,0,5.52,56.3609,28.089,23.0654,496.9703,0.9163,0.6736,0.7286
ISIC_0026572,0,3.22,30.9963,11.733,11.2886,150.5361,0.9524,0.8288,0.861
ISIC_0026573,0,4.72,15.4335,11.894,11.4773,204.8664,0.9125,0.8655,0.9045
ISIC_0026574,0,3.14,21.8565,12.9185,14.4902,269.226,0.9107,0.8366,0.8564
ISIC_0026575,0,6.18,49.6363,34.7774,37.3696,567.0901,0.9259,0.6929,0.7805
ISIC_0026576,0,3.54,35.3947,21.7817,22.7251,380.7455,0.9383,0.8074,0.8485
ISIC_0026577,0,5.74,75.1979,54.0484,61.9394,733.4204,0.9291,0.5599,0.6991
ISIC_0026578,1,3.66,31.864,14.9145,14.7661,231.2622,0.9483,0.8391,0.8768
ISIC_0026579,0,2.88,25.5991,9.5548,9.5361,165.1806,0.9294,0.8373,0.8681
ISIC_0026580,0,2.48,18.0677,10.6445,8.448,132.5493,0.9484,0.8832,0.9163
ISIC_0026581,1,2.44,17.5243,9.176,7.8162,151.7211,0.932,0.8849,0.9045
ISIC_0026582,0,3.0,33.0475,11.1838,10.8894,159.2547,0.9383,0.7887,0.8376
ISIC_0026583,0,1.86,9.9373,3.4877,4.0226,111.5423,0.8941,0.9392,0.9477
ISIC_0026584,0,2.42,13.1413,8.5145,5.6096,221.5296,0.8953,0.9108,0.9239
ISIC_0026585,0,4.46,69.0302,29.6738,31.8844,359.9433,0.9437,0.6295,0.7147
ISIC_0026586,0,3.18,19.5276,8.3847,9.74,231.8546,0.8828,0.8445,0.8637
ISIC_0026587,0,1.36,4.7878,1.4288,1.6879,39.5269,0.8767,0.9578,0.966
ISIC_0026588,1,2.18,14.7406,8.5624,6.759,146.1206,0.9332,0.9047,0.9173
ISIC_0026589,0,2.58,19.7519,8.1226,6.9608,164.2724,0.9279,0.8883,0.9134
ISIC_0026590,0,0.68,31.6181,18.2978,17.8962,384.0001,0.9047,0.7867,0.8359
ISIC_0026591,0,2.02,16.5935,7.0785,5.9716,130.6112,0.9399,0.9133,0.9324
ISIC_0026592,0,3.44,18.399,9.5792,9.5921,123.4901,0.95,0.8853,0.9155
ISIC_0026593,0,3.28,20.8514,12.9995,14.3694,208.3648,0.9317,0.8532,0.8775
ISIC_0026594,0,3.96,51.1841,23.9268,24.8284,404.3835,0.9274,0.7079,0.7723
ISIC_0026595,0,4.1,54.8686,23.7556,24.1514,337.0703,0.9378,0.6923,0.7535
ISIC_0026596,0,2.7,19.1206,8.9945,8.5879,144.751,0.928,0.8625,0.8894
ISIC_0026597,1,6.54,152.1963,80.6736,81.0967,483.9847,0.9517,0.3141,0.5682
ISIC_0026598,0,4.42,74.7235,31.1025,31.077,437.2142,0.9359,0.6159,0.7017
ISIC_0026599,0,6.04,28.6075,22.5199,21.6184,402.1376,0.9224,0.8036,0.8558
ISIC_0026600,0,2.06,12.1319,6.7705,4.9075,113.9058,0.9234,0.9096,0.9242
ISIC_0026601,0,2.96,33.8249,16.9548,17.9418,215.9369,0.9557,0.8222,0.8549
ISIC_0026602,0,2.9,19.6749,5.7705,5.8287,111.6505,0.9099,0.8454,0.8798
ISIC_0026603,0,0.78,1.9661,0.8572,0.7045,36.4458,0.8346,0.9849,0.9863
ISIC_0026604,0,5.36,71.4285,41.9603,47.6304,384.5554,0.954,0.597,0.6884
ISIC_0026605,1,5.02,61.3099,31.5809,29.7793,567.1593,0.9318,0.7022,0.7757
ISIC_0026606,0,1.66,5.2003,3.281,3.7877,79.8412,0.8811,0.9446,0.9517
ISIC_0026607,0,3.52,21.3126,13.7454,13.7081,344.0699,0.9081,0.8695,0.9082
ISIC_0026608,0,0.18,11.4466,6.1482,6.7621,135.6576,0.8631,0.8694,0.8923
ISIC_0026609,1,2.94,26.0526,10.7867,9.4823,239.9402,0.9257,0.8655,0.8914
ISIC_0026610,1,0.16,24.7097,16.7277,14.1589,332.3966,0.9157,0.8334,0.8588
ISIC_0026611,1,2.36,16.4452,10.1379,7.2057,192.9701,0.9218,0.8914,0.9104
ISIC_0026612,0,1.66,9.1279,4.4229,4.4061,86.5189,0.9246,0.9395,0.9545
ISIC_0026613,0,1.62,8.8314,3.2591,3.2301,91.0193,0.896,0.94,0.9483
ISIC_0026614,0,4.62,30.6743,23.7086,25.3378,341.7419,0.9313,0.7737,0.8253
ISIC_0026615,0,4.88,19.4389,15.3722,12.9694,277.376,0.924,0.8645,0.8958
ISIC_0026616,0,2.54,19.2516,9.1022,9.0465,151.0517,0.9353,0.8802,0.9072
ISIC_0026617,0,5.22,83.2499,41.9541,41.0269,456.1278,0.9558,0.6227,0.727
ISIC_0026618,0,2.78,26.9852,18.0002,14.3034,258.2495,0.9369,0.8153,0.8499
ISIC_0026619,0,3.02,29.3211,10.2223,12.8794,184.8891,0.9303,0.8173,0.8567
ISIC_0026620,0,3.58,49.6949,18.0816,15.6958,207.7625,0.9501,0.7233,0.7893
ISIC_0026621,0,4.58,83.0205,36.9413,42.6229,351.3073,0.9463,0.5323,0.6171
ISIC_0026622,0,4.26,24.9871,14.4514,13.3544,259.2109,0.912,0.8103,0.8485
ISIC_0026623,0,5.48,55.9843,32.1241,30.3123,592.8936,0.9015,0.6325,0.6878
ISIC_0026624,0,2.42,19.0552,6.6325,6.8773,126.0266,0.9149,0.8573,0.8864
ISIC_0026625,2,4.82,60.448,41.6355,49.8038,686.5344,0.933,0.6712,0.7285
ISIC_0026626,0,0.86,33.381,23.8796,25.2965,869.7112,0.8327,0.7532,0.7896
ISIC_0026627,0,2.64,27.1408,10.512,12.6847,186.3592,0.9404,0.8532,0.8885
ISIC_0026628,1,2.74,26.3141,9.3018,8.9393,156.6434,0.9365,0.846,0.8818
ISIC_0026629,2,7.32,126.1116,77.9529,86.684,741.5551,0.9399,0.4,0.6217
ISIC_0026630,0,3.44,30.7739,10.5105,11.8097,213.4531,0.9248,0.8221,0.8523
ISIC_0026631,0,4.6,28.0092,18.1616,20.9532,506.1598,0.884,0.8089,0.8451
ISIC_0026632,0,3.16,42.5013,16.6481,14.2175,180.7635,0.9499,0.7439,0.8089
ISIC_0026633,1,7.4,38.6828,32.6827,38.0822,457.6354,0.9357,0.7301,0.8561
ISIC_0026634,0,4.04,32.6115,24.7863,23.8022,249.593,0.9459,0.7454,0.7952
ISIC_0026635,0,3.06,21.9872,9.53,9.32,182.2712,0.9358,0.8819,0.9087
ISIC_0026636,0,1.86,12.8145,4.1534,3.8014,85.5224,0.9175,0.9126,0.9307
ISIC_0026637,0,1.62,5.7933,3.8368,4.7589,58.4122,0.9111,0.9335,0.9432
ISIC_0026638,0,5.2,62.538,37.4275,41.4142,836.7307,0.9236,0.7096,0.8041
ISIC_0026639,0,3.54,22.7355,8.2177,9.3247,156.6884,0.9107,0.8172,0.8543
ISIC_0026640,0,1.82,11.3146,4.0296,3.7003,97.2587,0.9026,0.9205,0.933
ISIC_0026641,0,4.32,70.3817,27.2196,32.7239,260.4938,0.9427,0.5506,0.6411
ISIC_0026642,0,3.38,29.615,11.6253,12.1229,134.4742,0.9431,0.7878,0.8401
ISIC_0026643,1,0.42,24.0726,14.4363,16.5709,281.0888,0.9289,0.8554,0.8936
ISIC_0026644,1,2.7,18.8507,15.1017,15.5457,151.6879,0.9497,0.842,0.8744
ISIC_0026645,0,5.0,27.4084,19.5374,18.5588,459.0393,0.909,0.8247,0.8487
ISIC_0026646,0,3.42,30.2805,13.3511,10.7012,272.9948,0.925,0.8358,0.8869
ISIC_0026647,0,4.56,2.3196,1.1989,1.7283,50.4428,0.6182,0.9197,0.9438
ISIC_0026648,0,2.0,14.062,5.0367,5.1623,92.3215,0.9329,0.9135,0.933
ISIC_0026649,0,3.6,45.1803,17.4291,20.3326,280.2176,0.9336,0.7389,0.7801
ISIC_0026650,0,4.92,74.8257,51.2753,50.9405,643.5601,0.9391,0.59,0.6878
ISIC_0026651,0,1.7,7.8874,2.3279,2.739,60.9402,0.8907,0.9338,0.9443
ISIC_0026652,0,3.88,68.9829,37.0909,35.6361,717.2514,0.9238,0.6662,0.7446
ISIC_0026653,0,3.1,28.526,12.191,12.8195,390.9967,0.8931,0.8468,0.8745
ISIC_0026654,0,2.66,18.8833,11.2174,10.7886,264.9635,0.9136,0.8846,0.8996
ISIC_0026655,0,4.82,21.2434,15.4625,14.125,270.7826,0.9208,0.8445,0.8824
ISIC_0026656,0,4.26,46.6916,31.8721,39.8664,765.0723,0.9101,0.7348,0.7938
ISIC_0026657,1,1.48,0.8039,0.5289,0.6795,25.9955,0.6979,0.9837,0.986
ISIC_0026658,1,2.74,16.1132,11.137,9.6917,205.5174,0.9334,0.9001,0.9158
ISIC_0026659,0,2.66,17.684,5.607,4.0996,116.527,0.9211,0.891,0.9151
ISIC_0026660,1,1.62,0.7767,0.5132,0.7435,23.9038,0.6796,0.98,0.9844
ISIC_0026661,0,4.64,41.0276,30.9513,31.6704,610.8658,0.9285,0.7734,0.8183
